"Task/Initiative","Sponsor","Owner","Region","Category","Priority","Initiative Name","Description","Status","% Complete","Completed Actions","Next Action","Blockers","Start Date","Target Completion","Revised Completion","Actual Completion","Forecasted Cost","Realized Cost","Forecasted Revenue Impact","Realized Revenue To Date","Forecasted EBITDA Impact","Realized EBITDA To Date","Benefit Start Date","Project Link","Last Updated By","Approval status","ID","Created By","Modified By"
"Initiative","Brian Beth","Mike Deckard","Midland","BOD","1","Material Cost Reduction Plan to Improve Std. GM","Suggest and indentify key components to buy direct vs Cicero and other local supply houses.","Not Started","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=104"">View Entries</a>",,"0","12/31/2025","12/31/2025","2/27/2026",,,,,,,,,,"Mike Deckard","0","104","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Beth","Mike Deckard","Midland","BOD","1","Subsribe to Building Connections Platform","Setting up a demo next week. Online Portal of upcoming Bids for new construction sorted to our markets served.","Behind","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=105"">View Entries</a>",,"0","12/31/2025","12/15/2025","2/13/2026",,,,,,,,,,"Mike Deckard","0","105","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Beth","Mike Deckard","Midland","BOD","1","Sign WD's to open markets","C-Tek($200K), AFD ($500K) TriState ($150K)  Gulf Coast ($150K) signed since Q2. Continued follow up with ConnectPoint Show (three opportunities on the Service side for Repair, PM agreements and compactor repair and replacement. HotelPoint Show in March with all Hotel chains. ","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=106"">View Entries</a>",,"0","12/31/2025","12/31/2025","2/27/2026",,,,,,,,,,"Mike Deckard","0","106","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Beth","Mike Deckard","Midland","BOD","1","Research Reciever Container Movers","Three brands exist: Waste Caddy, Power Pusher & DumpterMover Tuggers. Work with Richie and Paul.","Not Started","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=107"">View Entries</a>",,"0","12/31/2025","3/1/2026",,,,,,,,,,,"Mike Deckard","0","107","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Beth","Mike Deckard","Midland","BOD","1","Digital Drawings to BOM Project","Refer to update by GD.","Behind","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=108"">View Entries</a>",,"0","12/31/2025","3/1/2026",,,,,,,,,,,"Mike Deckard","0","108","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Charles","Yovani Arce","Pasadena, TX","BOD","1","WMS Phase 2","This project implements a Warehouse Management System (WMS) at the Pasadena, Texas location to improve warehouse execution and inventory control. The primary objectives are to reduce material handling touches, improve pick-and-pack accuracy, and increase overall inventory accuracy. Key initiatives include standardized location management, barcode scanning, real-time inventory transactions, optimized picking logic, and system-driven work processes","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=109"">View Entries</a>",,"0","1/1/2026","9/30/2026",,,,,,,"$50,000",,,,"Brian Charles","0","109","Chad Abrahamson","Brian Charles"
"Initiative","Joe Stodola","Chad Abrahamson","IEG Service","BOD","1","WERS Integration","WERS Integration from QB/HCP to IQMS/SF","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=112"">View Entries</a>","Load WO to SF and launch 2/1 with Techs",,"10/1/2025","1/1/2026","2/2/2026",,"$8,200",,,,,,,"https://teams.microsoft.com/l/entity/com.microsoft.teamspace.tab.planner/_djb2_msteams_prefix_1255941771?context=%7B%22channelId%22%3A%2219%3ApBpJxd9GLQnogeE4Cd_LmW2uRyAyyzTB7KB4RHpwVeA1%40thread.tacv2%22%7D&tenantId=8422931a-cc4c-4b93-bdef-f7cad25792c1","Chad Abrahamson","0","112","Chad Abrahamson","Chad Abrahamson"
"Initiative","Nick Zager","Eric Holmgren",,,"1","2026 Budget","Develop, Analize, and prepare 2026 budget.  Including supporting analysis and presentation materials.
","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=113"">View Entries</a>",,,,"1/2/2026",,,,,,,,,,,,"0","113","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Bruce Kohel",,,"1","Improved IEG Service business reporting","Develop better services reporting to manage and drive business performance.  
Setup services to be able to report results by state
Setup format to break IEG Service into:
- Shop
- 1099 Services
- Field Service (W2)","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=114"">View Entries</a>",,,,"1/2/2026",,,,,,,,,,,,"0","114","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Eric Holmgren",,,"1","Improve IEG reporting","Improve IEG reporting to be more insightful and action/accountable driven.  Including EMEA
- Streamline Aurora file or leverage it to create more user-friendly FP&A monthly reporting file
- PSS reporting databased with history to show PSS by Location on a monthly basis
- SG&A Reporting set up to cleanly show on adjusted basis (net of addbacks) with logical bucketing for both NA & EMEA
","Behind","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=115"">View Entries</a>",,,,"2/28/2026",,,,,,,,,,,,"0","115","Mike Moore","Chad Abrahamson"
"Initiative","Brian Charles","Don Domanus","Elgin, IL","SM","1","Service Parts Supported By Elgin ","This project transitions IEG service parts fulfillment and servicing to the Elgin location to create a more simplified, responsive, and scalable supply chain model. The primary objectives are to reduce supply chain complexity, improve order cycle times through faster and more reliable shipping, and ensure the Elgin team is fully staffed, trained, and equipped to support current and future demand. Key focus areas include inventory consolidation, standardized part stocking strategies, optimized order processing and shipping workflows, and clear ownership of customer and internal support activities.","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=116"">View Entries</a>","Physical inventory of service inventory located in Elgin Jan 12-Jan to 23 Jan ",,"1/13/2026","3/31/2026",,,,,,,,,,,,"0","116","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","1","EMEA rental margin increase","Margins to be introduced in the compactor and baler rental model, to test the hypothesis that we are giving away our competitive advantage as a manufacturer to price rather than margin.
Opportunities where we are out on price and have the opportunity to re-submit, will be raised through the NOW process.
The 2-3 months sale to delivery cycle means this will have an impact from Q2 onwards.
Review at the end of Q1 and quarterly thereafter.","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=117"">View Entries</a>","NOW case to be raised when we have customer feedback on prices (if high)","Access to NOW process.","1/5/2026","3/31/2026",,"3/31/2026","$0","$0.00","$144","$0","$278,000","$0","4/1/2026",,"Pete Dickson","0","117","Pete Dickson","Pete Dickson"
"Initiative","Chad Abrahamson","Curt Conley","Pasadena, TX","BOD","1","Cost savings - Parts - L-Brackets","L-brackets used for Berm production supplier negotiated savings - $50k annual based on volume","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=118"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$50,000",,,"https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"3","118","Curtis Conley","Chad Abrahamson"
"Initiative","Chad Abrahamson","Curt Conley","Pasadena, TX","BOD","1","Cost Savings - Parts - ARJ Filter bags","New source of filter bags for Liquid Waste Division.  Lower price than incumbent supplier improving margin","On Track","58%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=119"">View Entries</a>",,,"10/1/2025","9/30/2026",,,,,,,"$9,000","$5,200","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"1","119","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","All Facilities","BOD","1","Cost savings - Parts - Caster negotiated reduction","Negotiated reduction in purchase price from supplier of Casters to maintain volume.  ","On Track","54%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=120"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$36,000","$19,400","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"0","120","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","Midland","BOD","1","Cost savings - Parts - Midland part supplier negotiations","Volume and bid events impacting purchase prices for Midland suppliers.  Covers all structural and component inventory for chutes","On Track","10%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=121"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$24,000","$2,300","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"0","121","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","Elgin, IL","BOD","1","Cost savings - Parts - VFD Cabinets","VFD cabinet resource and design improvement.  Reduced costs for PU production to drive volume","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=122"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$12,000",,,"https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"3","122","Curtis Conley","Chad Abrahamson"
"Initiative","Chad Abrahamson","Curt Conley","Midland","BOD","1","Cost Savings - Parts - Stamped parts resourcing ","Stamping supplier re-sourcing for better cost and service.  Savings based on volume projections","On Track","16%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=123"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$12,000","$1,900","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"1","123","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","Pasadena, TX","BOD","1","Cost Savings - Parts - Bow pipe ","Negotiated reduction on Bow Pipe for berm production supporting Liquid Waste Business","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=124"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$40,000",,,"https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"3","124","Curtis Conley","Chad Abrahamson"
"Initiative","Chad Abrahamson","Curt Conley","All Facilities","BOD","1","Cost Savings - Commodities - Resin","Negotiated resin price reductions as well as additional supply sourcing at lower costs.  Based on projected volume","On Track","26%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=125"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$180,000","$46,800","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"0","125","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","All Facilities","BOD","1","Cost savings - Commodities - Steel savings","Negotiations and sourcing for secondary steel in alternate markets supporting bottoms production.  ","On Track","40%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=126"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$150,000","$60,700","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"0","126","Curtis Conley","Curtis Conley"
"Initiative","Chad Abrahamson","Curt Conley","IEG Service","BOD","1","Cost Savings - Service - Hydraulic Tube","Negotiated a reduction in price for hose and components for crimped hydraulic tube in service.  Reduction to a single item to reduce complexity for CX and billing","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=127"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$18,000",,,"https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"3","127","Curtis Conley","Chad Abrahamson"
"Initiative","Chad Abrahamson","Curt Conley","IEG Service","BOD","1","Cost Savings - Service - Liquids","Negotiation to consolidate suppliers for liquids and adhesives utilized for service.  Cost reduction, complexity reduction and improved material availability.  ","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=128"">View Entries</a>",,,"3/1/2026","12/31/2026",,,,,,,"$5,000",,,"https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"3","128","Curtis Conley","Chad Abrahamson"
"Initiative","Chad Abrahamson","Curt Conley","Olympic","BOD","1","Cost Savings - Wire - Baling wire","Baling wire sourcing activities to reduce cost and stabilize supply ","On Track","4%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=129"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$90,000","$4,000","1/1/2026","https://iegna-my.sharepoint.com/:x:/p/curtis_conley/IQD4WpP7iyCsQopjjbdUOYqHAXU3bCRfgiO6MXL6qAkUj_E?e=pwpHoR",,"1","129","Curtis Conley","Curtis Conley"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","1","Preston closure","The level of new business activity acquired through Pakawaste does not justify a separate factory location. From Q2 FY26, compactor & baler operations will be combined in Barnsley.","On Track","90%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=130"">View Entries</a>","Complete sale of properties, close offices, relocate remaining staff.","None.","12/1/2025","3/31/2026",,,,,"$0","$0","$403,000",,"4/1/2026",,"Pete Dickson","0","130","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Brian Charles","Clare, MI","SM","2","Scrap Reduction Through SMED","This project centers around improving output and reducing scrap through SMED activities","Not Started","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=132"">View Entries</a>","Evaluate run time for color to determine EOQ",,,"6/30/2026",,,"$7,000",,,,"$24,500",,,,,"0","132","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","East Stroudsburg","SM","2","S Hook Bending Optimization ","This projects aims to reduce time and ergonomic impact of bending S hooks ","On Track","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=133"">View Entries</a>","Evaluate options for S hook bending.  Pending review to engineer out this issue.  Site has samples of new longer bungee.  Pending review with customer for feasibility. ",,,"6/30/2026",,,,,"$21,500",,"$3,225",,,,,"0","133","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Pasadena, TX","SM","2","Overhead Tool Balancer","This project is to gain output in the berm area by incorporating a tool balancer overhead system.  This will improve output while reducing fatigue on the workers. ","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=134"">View Entries</a>","Obtain quote for balancer system.  Q2",,,"6/30/2026",,,,,,,"$35,000",,,,,"0","134","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Elgin, IL","SM","2","Hinge Cutting Automation ","This project is to reduce 1 FTE for hinge cutting operations.  This FTE will be utilized to add additional value elsewhere","On Track","65%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=135"">View Entries</a>","Submit for approval.  Capex would begin in Q2 IF approved ",,"1/1/2026","6/30/2026",,,"$197,000",,,,"$45,000",,,,"Brian Charles","0","135","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Elgin, IL","SM","2","Cell 1 robot cell cycle time reduction ","This project is focused on reducing the production cycle time from 156 seconds to 130 seconds per unit, representing a 26-second improvement per cycle (16.7% reduction). The objective is to increase throughput, and lower cost per unit without compromising quality or safety.","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=136"">View Entries</a>","April 17th Friday to Sunday install robot upgrades, Monday on site support.","There are no blockers.","1/5/2026","4/17/2026",,,"$23,000","$0.00","$286,334",,"$111,000",,"7/3/2026",,"Brian Charles","0","136","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","SM","2","Plasma Table Jonesboro","Project is to regain output in the bottoms work cell.  Also, install new part take out to reduce downtime in JO. ","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=137"">View Entries</a>","Measure for effectiveness.",,,"6/30/2026",,,"$74,000",,"$480,000",,"$72,000",,"4/15/2026",,"Brian Charles","0","137","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","1","PW Synergy","PW Acquisition Synergy","On Track","104%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=139"">View Entries</a>","Complete Service integration, with launch of Big Change across both teams.",,"10/17/2025","4/30/2026",,,,,,,"$1,353,513","$1,242,730","1/1/2026","https://teams.microsoft.com/l/entity/com.microsoft.teamspace.tab.planner/_djb2_msteams_prefix_747025972?context=%7B%22channelId%22%3A%2219%3AQrHjepkJ6uKVBpUNQJYGysSg7yc9RuY5qPmsgBFot_81%40thread.tacv2%22%7D&tenantId=4e178a80-aa6d-420d-8f3c-5b2d84cb8bcf","Joe Stodola","0","139","Joe Stodola","Joe Stodola"
"Initiative","Brian Beth","Joe Stodola","IEG Service","BOD","1","Services Inventory Control System","Install an inventory control system for IEG Services.

Please see attached Milestone updates for the Service Parts Distribution Project.

High level:
•	Week of 2/16: Warehouse training on process & Kathi training on field support role
•	Week of 2/23: SW changes on system Inv moves & bar coding changes & testing
•	Week of 3/02: Train Pilot SM, SC and technicians in TX
•	Week of 3/09: Pilot starts in TX for 2 weeks - evaluate and plan go live for rest of fleet
We will have short daily call with those involved in the Pilot during the pilot's start week.  We will also have a weekly call at end of each week to share pilot results with a larger audience.
","On Track","55%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=140"">View Entries</a>","Training","There are no blockers","1/5/2026","4/17/2026","4/17/2026",,,,,,,,,,,"0","140","Joe Stodola","Joe Stodola"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","Lid Locks","Re-designed universal lid lock for all EMEA locations.  Breakdown $7.5 EHT, $19k CCE and $11.9k UKCM","On Track","10%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=141"">View Entries</a>","Design review and price quote from China Supplier (Luis)",,"1/1/2026","12/31/2026",,,,,,,"$38,525","$3,772",,,,"0","141","Chad Abrahamson","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","EHT Shells","Re-negotiated purchase price and terms on new shells from China","At Risk","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=142"">View Entries</a>","Order placed in Feb 2026 at new pricing. Draw down existing orders until May / June 2026","Sales fall off preventing the draw down of current stock","1/1/2026","12/31/2026",,,,,,,"$121,899","$0",,,,"0","142","Chad Abrahamson","Chad Abrahamson"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","Cylinders","Cylinder conversion to IEG supplier Canara from India","On Track","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=143"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$10,954","$20,118",,,,"0","143","Chad Abrahamson","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","Baler Shells","Re-negotiated FOB price on shells from China and the expanded use of Pakawaste supply chain","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=144"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$51,721","$0",,,,"0","144","Chad Abrahamson","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","General Shell Kits",,"On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=145"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$4,162",,,,,"0","145","Chad Abrahamson","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","Hydraulics / Electrical","?","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=146"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,,"$4,162",,,,,"3","146","Chad Abrahamson","Chad Abrahamson"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","BOD","1","Quote and detail new equipment investments for Jonesboro LB produuction","Using the quotes we obtained for Elgin, quote and detail investment options to put new equipment into Jonesboro to increase LB production at lower costs.","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=147"">View Entries</a>","Not Feasible ",,"1/26/2026","4/30/2026",,"4/6/2026",,,,,,,"1/1/2027",,"Brian Charles","0","147","Joe Stodola","Brian Charles"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","2","Price increases","Annual price increases due in April for EMEA. 3.5% budgeted (adjusted by contractual price reviews).
Testing 4% at Winsford, as customers appear to be returning from Storm for quality rather than price.","On Track","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=149"">View Entries</a>","Build price increase tracker to assess, which should fully impact May, as some April sales will be March orders.","None","2/2/2026","4/30/2026",,,,,"$333,000",,,,"4/1/2026",,"Pete Dickson","0","149","Pete Dickson","Pete Dickson"
